Player_Name,Assists,Blocks,DREB,FTA,FTM,OREB,PF,Points,Rebounds,Steals,Seconds_Played,Game_ID,Team_Name,isHome,Playing_Against
Courtney Lee,4,0,2,2,2,0,3,17,2,1,1978,0021700282,New YorkKnicks,False,HoustonRockets
Jarrett Jack,8,0,5,0,0,0,1,10,5,1,1951,0021700282,New YorkKnicks,False,HoustonRockets
Willy Hernangomez,4,0,4,0,0,0,3,4,4,0,1309,0021700282,New YorkKnicks,False,HoustonRockets
Doug McDermott,0,0,1,1,1,1,2,3,2,0,835,0021700282,New YorkKnicks,False,HoustonRockets
Lance Thomas,0,0,0,0,0,0,1,3,0,0,717,0021700282,New YorkKnicks,False,HoustonRockets
Frank Ntilikina,1,0,0,0,0,0,1,2,0,0,929,0021700282,New YorkKnicks,False,HoustonRockets
Damyean Dotson,0,0,0,0,0,0,0,2,0,0,622,0021700282,New YorkKnicks,False,HoustonRockets
Ron Baker,0,0,0,0,0,0,0,0,0,0,56,0021700282,New YorkKnicks,False,HoustonRockets
Kristaps Porzingis,0,0,0,0,0,0,0,0,0,0,0,0021700282,New YorkKnicks,False,HoustonRockets
Ramon Sessions,0,0,0,0,0,0,0,0,0,0,0,0021700282,New YorkKnicks,False,HoustonRockets
Isaiah Hicks,0,0,0,0,0,0,0,0,0,0,0,0021700282,New YorkKnicks,False,HoustonRockets
Enes Kanter,0,0,0,0,0,0,0,0,0,0,0,0021700282,New YorkKnicks,False,HoustonRockets
Luke Kornet,0,0,0,0,0,0,0,0,0,0,0,0021700282,New YorkKnicks,False,HoustonRockets
Joakim Noah,0,0,0,0,0,0,0,0,0,0,0,0021700282,New YorkKnicks,False,HoustonRockets
Harrison Barnes,3,0,10,2,2,2,2,12,12,1,1952,0021700283,DallasMavericks,True,Oklahoma CityThunder
Maxi Kleber,0,0,3,0,0,2,1,7,5,0,1252,0021700283,DallasMavericks,True,Oklahoma CityThunder
Dirk Nowitzki,4,0,5,1,1,0,1,19,5,2,1338,0021700283,DallasMavericks,True,Oklahoma CityThunder
Wesley Matthews,1,0,2,0,0,0,1,12,2,3,2083,0021700283,DallasMavericks,True,Oklahoma CityThunder
Dennis Smith Jr.,4,0,1,0,0,1,3,15,2,1,1727,0021700283,DallasMavericks,True,Oklahoma CityThunder
Yogi Ferrell,2,0,1,2,1,0,0,7,1,1,1420,0021700283,DallasMavericks,True,Oklahoma CityThunder
Salah Mejri,1,4,5,0,0,1,3,6,6,2,1419,0021700283,DallasMavericks,True,Oklahoma CityThunder
Devin Harris,4,0,3,2,2,1,4,4,4,0,1168,0021700283,DallasMavericks,True,Oklahoma CityThunder
J.J. Barea,6,0,2,2,1,0,2,4,2,1,1003,0021700283,DallasMavericks,True,Oklahoma CityThunder
Dwight Powell,0,1,3,0,0,1,1,10,4,0,928,0021700283,DallasMavericks,True,Oklahoma CityThunder
Antonius Cleveland,0,0,0,2,1,0,0,1,0,0,110,0021700283,DallasMavericks,True,Oklahoma CityThunder
Nerlens Noel,0,0,0,0,0,0,0,0,0,0,0,0021700283,DallasMavericks,True,Oklahoma CityThunder
Jeff Withey,0,0,0,0,0,0,0,0,0,0,0,0021700283,DallasMavericks,True,Oklahoma CityThunder
Seth Curry,0,0,0,0,0,0,0,0,0,0,0,0021700283,DallasMavericks,True,Oklahoma CityThunder
Dorian Finney-Smith,0,0,0,0,0,0,0,0,0,0,0,0021700283,DallasMavericks,True,Oklahoma CityThunder
Josh McRoberts,0,0,0,0,0,0,0,0,0,0,0,0021700283,DallasMavericks,True,Oklahoma CityThunder
Johnathan Motley,0,0,0,0,0,0,0,0,0,0,0,0021700283,DallasMavericks,True,Oklahoma CityThunder
Paul George,10,0,5,0,0,1,1,2,6,4,2374,0021700283,Oklahoma CityThunder,False,DallasMavericks
Carmelo Anthony,0,0,3,0,0,0,4,16,3,1,1601,0021700283,Oklahoma CityThunder,False,DallasMavericks
Steven Adams,0,0,0,0,0,3,3,6,3,1,1625,0021700283,Oklahoma CityThunder,False,DallasMavericks
Andre Roberson,2,0,2,0,0,1,0,0,3,1,932,0021700283,Oklahoma CityThunder,False,DallasMavericks
Russell Westbrook,9,0,11,9,6,1,2,28,12,1,2373,0021700283,Oklahoma CityThunder,False,DallasMavericks
Terrance Ferguson,1,0,1,0,0,0,1,7,1,1,1259,0021700283,Oklahoma CityThunder,False,DallasMavericks
Jerami Grant,0,0,1,4,4,0,1,9,1,1,1207,0021700283,Oklahoma CityThunder,False,DallasMavericks
Josh Huestis,0,0,1,0,0,0,2,3,1,0,147,0021700283,Oklahoma CityThunder,False,DallasMavericks
Patrick Patterson,0,0,3,0,0,0,1,0,3,0,796,0021700283,Oklahoma CityThunder,False,DallasMavericks
Raymond Felton,2,1,2,0,0,1,0,6,3,2,1445,0021700283,Oklahoma CityThunder,False,DallasMavericks
Nick Collison,0,0,2,0,0,1,0,4,3,0,459,0021700283,Oklahoma CityThunder,False,DallasMavericks
Alex Abrines,0,0,0,0,0,0,0,0,0,0,110,0021700283,Oklahoma CityThunder,False,DallasMavericks
Dakari Johnson,0,0,0,0,0,0,0,0,0,0,72,0021700283,Oklahoma CityThunder,False,DallasMavericks
PJ Dozier,0,0,0,0,0,0,0,0,0,0,0,0021700283,Oklahoma CityThunder,False,DallasMavericks
Daniel Hamilton,0,0,0,0,0,0,0,0,0,0,0,0021700283,Oklahoma CityThunder,False,DallasMavericks
Kyle Singler,0,0,0,0,0,0,0,0,0,0,0,0021700283,Oklahoma CityThunder,False,DallasMavericks
Omri Casspi,2,2,3,0,0,1,2,9,4,0,1474,0021700284,Golden StateWarriors,True,New OrleansPelicans
Draymond Green,8,1,5,2,2,2,5,6,7,2,1573,0021700284,Golden StateWarriors,True,New OrleansPelicans
Zaza Pachulia,2,0,4,4,2,2,4,10,6,3,1182,0021700284,Golden StateWarriors,True,New OrleansPelicans
Klay Thompson,2,2,4,2,2,0,0,24,4,2,2172,0021700284,Golden StateWarriors,True,New OrleansPelicans
Stephen Curry,6,0,4,6,6,0,2,27,4,1,2187,0021700284,Golden StateWarriors,True,New OrleansPelicans
JaVale McGee,1,0,1,0,0,1,2,0,2,0,302,0021700284,Golden StateWarriors,True,New OrleansPelicans
Andre Iguodala,4,0,1,4,2,2,2,14,3,2,1854,0021700284,Golden StateWarriors,True,New OrleansPelicans
Patrick McCaw,0,0,0,0,0,0,1,2,0,0,507,0021700284,Golden StateWarriors,True,New OrleansPelicans
David West,2,0,2,4,4,0,1,6,2,0,746,0021700284,Golden StateWarriors,True,New OrleansPelicans
Shaun Livingston,1,0,1,1,1,1,1,7,2,0,855,0021700284,Golden StateWarriors,True,New OrleansPelicans
Kevon Looney,1,1,4,2,1,1,2,3,5,1,564,0021700284,Golden StateWarriors,True,New OrleansPelicans
Nick Young,0,0,0,2,2,0,0,2,0,0,581,0021700284,Golden StateWarriors,True,New OrleansPelicans
Jordan Bell,1,0,4,0,0,1,2,0,5,0,399,0021700284,Golden StateWarriors,True,New OrleansPelicans
Chris Boucher,0,0,0,0,0,0,0,0,0,0,0,0021700284,Golden StateWarriors,True,New OrleansPelicans
Quinn Cook,0,0,0,0,0,0,0,0,0,0,0,0021700284,Golden StateWarriors,True,New OrleansPelicans
Kevin Durant,0,0,0,0,0,0,0,0,0,0,0,0021700284,Golden StateWarriors,True,New OrleansPelicans
Damian Jones,0,0,0,0,0,0,0,0,0,0,0,0021700284,Golden StateWarriors,True,New OrleansPelicans
E'Twaun Moore,0,0,1,0,0,0,5,16,1,0,1742,0021700284,New OrleansPelicans,False,Golden StateWarriors
Anthony Davis,2,2,11,8,6,4,1,30,15,0,2331,0021700284,New OrleansPelicans,False,Golden StateWarriors
DeMarcus Cousins,4,5,6,6,3,1,5,15,7,1,1866,0021700284,New OrleansPelicans,False,Golden StateWarriors
Jrue Holiday,6,1,5,6,5,1,2,24,6,0,2392,0021700284,New OrleansPelicans,False,Golden StateWarriors
Rajon Rondo,6,0,3,0,0,0,3,0,3,0,1609,0021700284,New OrleansPelicans,False,Golden StateWarriors
Dante Cunningham,0,0,2,0,0,0,0,0,2,1,696,0021700284,New OrleansPelicans,False,Golden StateWarriors
Jameer Nelson,5,0,5,0,0,0,3,0,5,0,1271,0021700284,New OrleansPelicans,False,Golden StateWarriors
Darius Miller,1,0,2,1,0,0,2,6,2,0,1343,0021700284,New OrleansPelicans,False,Golden StateWarriors
Tony Allen,0,1,0,2,2,3,3,4,3,0,612,0021700284,New OrleansPelicans,False,Golden StateWarriors
Ian Clark,0,0,1,0,0,0,0,0,1,0,462,0021700284,New OrleansPelicans,False,Golden StateWarriors
Cheick Diallo,0,0,0,0,0,0,0,0,0,0,73,0021700284,New OrleansPelicans,False,Golden StateWarriors
Omer Asik,0,0,0,0,0,0,0,0,0,0,0,0021700284,New OrleansPelicans,False,Golden StateWarriors
Alexis Ajinca,0,0,0,0,0,0,0,0,0,0,0,0021700284,New OrleansPelicans,False,Golden StateWarriors
Charles Cooke,0,0,0,0,0,0,0,0,0,0,0,0021700284,New OrleansPelicans,False,Golden StateWarriors
Solomon Hill,0,0,0,0,0,0,0,0,0,0,0,0021700284,New OrleansPelicans,False,Golden StateWarriors
Frank Jackson,0,0,0,0,0,0,0,0,0,0,0,0021700284,New OrleansPelicans,False,Golden StateWarriors
Jalen Jones,0,0,0,0,0,0,0,0,0,0,0,0021700284,New OrleansPelicans,False,Golden StateWarriors
Joe Ingles,9,0,1,0,0,0,2,15,1,1,1994,0021700285,UtahJazz,True,MilwaukeeBucks
Jonas Jerebko,0,0,3,0,0,2,5,2,5,0,819,0021700285,UtahJazz,True,MilwaukeeBucks
Derrick Favors,2,2,5,7,4,1,0,16,6,1,1740,0021700285,UtahJazz,True,MilwaukeeBucks
Donovan Mitchell,4,0,4,3,0,0,2,24,4,2,1762,0021700285,UtahJazz,True,MilwaukeeBucks
Ricky Rubio,7,0,0,2,1,0,4,11,0,0,1348,0021700285,UtahJazz,True,MilwaukeeBucks
Raul Neto,3,0,2,0,0,0,0,4,2,0,1157,0021700285,UtahJazz,True,MilwaukeeBucks
Thabo Sefolosha,0,0,3,0,0,1,1,11,4,0,1222,0021700285,UtahJazz,True,MilwaukeeBucks
Rodney Hood,2,0,2,2,2,0,0,21,2,2,1738,0021700285,UtahJazz,True,MilwaukeeBucks
Alec Burks,1,0,3,2,2,0,0,9,3,2,1387,0021700285,UtahJazz,True,MilwaukeeBucks
Ekpe Udoh,3,0,0,1,1,1,4,7,1,0,1048,0021700285,UtahJazz,True,MilwaukeeBucks
Tony Bradley,0,0,1,0,0,0,0,0,1,0,92,0021700285,UtahJazz,True,MilwaukeeBucks
Royce O'Neale,0,0,1,2,1,0,1,1,1,0,92,0021700285,UtahJazz,True,MilwaukeeBucks
Dante Exum,0,0,0,0,0,0,0,0,0,0,0,0021700285,UtahJazz,True,MilwaukeeBucks
Rudy Gobert,0,0,0,0,0,0,0,0,0,0,0,0021700285,UtahJazz,True,MilwaukeeBucks
Eric Griffin,0,0,0,0,0,0,0,0,0,0,0,0021700285,UtahJazz,True,MilwaukeeBucks
Joe Johnson,0,0,0,0,0,0,0,0,0,0,0,0021700285,UtahJazz,True,MilwaukeeBucks
Nate Wolters,0,0,0,0,0,0,0,0,0,0,0,0021700285,UtahJazz,True,MilwaukeeBucks
Khris Middleton,4,0,3,0,0,1,3,9,4,2,2060,0021700285,MilwaukeeBucks,False,UtahJazz
Giannis Antetokounmpo,5,0,10,9,7,3,3,27,13,0,2337,0021700285,MilwaukeeBucks,False,UtahJazz
John Henson,0,1,5,4,3,3,2,11,8,0,1519,0021700285,MilwaukeeBucks,False,UtahJazz
Gary Payton II,0,0,2,0,0,0,0,0,2,0,429,0021700285,MilwaukeeBucks,False,UtahJazz
Eric Bledsoe,7,1,2,3,3,0,2,18,2,2,1857,0021700285,MilwaukeeBucks,False,UtahJazz
Tony Snell,0,1,1,0,0,0,1,18,1,0,2259,0021700285,MilwaukeeBucks,False,UtahJazz
DeAndre Liggins,0,2,1,0,0,0,5,0,1,0,485,0021700285,MilwaukeeBucks,False,UtahJazz
Thon Maker,1,0,2,4,2,1,1,2,3,0,968,0021700285,MilwaukeeBucks,False,UtahJazz
Malcolm Brogdon,2,1,4,1,1,0,1,19,4,0,1607,0021700285,MilwaukeeBucks,False,UtahJazz
Sterling Brown,0,0,1,0,0,0,2,2,1,1,445,0021700285,MilwaukeeBucks,False,UtahJazz
Rashad Vaughn,0,0,0,0,0,0,1,0,0,0,317,0021700285,MilwaukeeBucks,False,UtahJazz
Joel Bolomboy,0,0,1,2,2,0,0,2,1,0,117,0021700285,MilwaukeeBucks,False,UtahJazz
Jason Terry,0,0,0,0,0,0,0,0,0,0,0,0021700285,MilwaukeeBucks,False,UtahJazz
Matthew Dellavedova,0,0,0,0,0,0,0,0,0,0,0,0021700285,MilwaukeeBucks,False,UtahJazz
Jabari Parker,0,0,0,0,0,0,0,0,0,0,0,0021700285,MilwaukeeBucks,False,UtahJazz
Mirza Teletovic,0,0,0,0,0,0,0,0,0,0,0,0021700285,MilwaukeeBucks,False,UtahJazz
D.J. Wilson,0,0,0,0,0,0,0,0,0,0,0,0021700285,MilwaukeeBucks,False,UtahJazz
Garrett Temple,1,3,2,0,0,0,3,4,2,1,1970,0021700286,SacramentoKings,True,LAClippers
Skal Labissiere,0,0,0,2,2,1,2,9,1,0,763,0021700286,SacramentoKings,True,LAClippers
Zach Randolph,3,0,5,2,2,2,2,17,7,1,1840,0021700286,SacramentoKings,True,LAClippers
George Hill,3,0,3,2,1,0,2,10,3,0,1405,0021700286,SacramentoKings,True,LAClippers
De'Aaron Fox,3,0,4,0,0,0,1,4,4,2,1737,0021700286,SacramentoKings,True,LAClippers
Willie Cauley-Stein,3,3,4,1,1,2,0,9,6,2,1794,0021700286,SacramentoKings,True,LAClippers
Bogdan Bogdanovic,1,1,1,1,1,0,2,10,1,2,1378,0021700286,SacramentoKings,True,LAClippers
Frank Mason,1,0,2,1,1,0,3,5,2,0,594,0021700286,SacramentoKings,True,LAClippers
Kosta Koufos,2,0,5,0,0,1,2,0,6,1,1360,0021700286,SacramentoKings,True,LAClippers
Buddy Hield,2,1,3,0,0,2,0,27,5,0,1558,0021700286,SacramentoKings,True,LAClippers
Vince Carter,0,0,0,0,0,0,0,0,0,0,0,0021700286,SacramentoKings,True,LAClippers
Justin Jackson,0,0,0,0,0,0,0,0,0,0,0,0021700286,SacramentoKings,True,LAClippers
Malachi Richardson,0,0,0,0,0,0,0,0,0,0,0,0021700286,SacramentoKings,True,LAClippers
Jack Cooley,0,0,0,0,0,0,0,0,0,0,0,0021700286,SacramentoKings,True,LAClippers
Harry Giles,0,0,0,0,0,0,0,0,0,0,0,0021700286,SacramentoKings,True,LAClippers
Georgios Papagiannis,0,0,0,0,0,0,0,0,0,0,0,0021700286,SacramentoKings,True,LAClippers
JaKarr Sampson,0,0,0,0,0,0,0,0,0,0,0,0021700286,SacramentoKings,True,LAClippers
Wesley Johnson,0,1,4,0,0,0,0,8,4,1,2378,0021700286,LAClippers,False,SacramentoKings
Blake Griffin,5,0,2,5,5,2,2,33,4,1,2306,0021700286,LAClippers,False,SacramentoKings
DeAndre Jordan,0,1,14,2,1,2,4,5,16,1,1704,0021700286,LAClippers,False,SacramentoKings
Lou Williams,8,1,3,2,2,0,1,18,3,4,2170,0021700286,LAClippers,False,SacramentoKings
Austin Rivers,7,0,1,1,1,0,3,14,1,1,2243,0021700286,LAClippers,False,SacramentoKings
Sindarius Thornwell,0,0,1,0,0,0,1,2,1,1,1186,0021700286,LAClippers,False,SacramentoKings
Sam Dekker,0,1,1,0,0,0,1,4,1,0,534,0021700286,LAClippers,False,SacramentoKings
Willie Reed,0,0,1,0,0,0,0,2,1,1,316,0021700286,LAClippers,False,SacramentoKings
Jawun Evans,2,0,0,1,1,0,1,3,0,1,312,0021700286,LAClippers,False,SacramentoKings
Montrezl Harrell,1,1,3,2,2,2,0,8,5,0,963,0021700286,LAClippers,False,SacramentoKings
C.J. Williams,0,0,1,0,0,0,0,0,1,0,284,0021700286,LAClippers,False,SacramentoKings
Danilo Gallinari,0,0,0,0,0,0,0,0,0,0,0,0021700286,LAClippers,False,SacramentoKings
Jamil Wilson,0,0,0,0,0,0,0,0,0,0,0,0021700286,LAClippers,False,SacramentoKings
Patrick Beverley,0,0,0,0,0,0,0,0,0,0,0,0021700286,LAClippers,False,SacramentoKings
Brice Johnson,0,0,0,0,0,0,0,0,0,0,0,0021700286,LAClippers,False,SacramentoKings
Milos Teodosic,0,0,0,0,0,0,0,0,0,0,0,0021700286,LAClippers,False,SacramentoKings
Denzel Valentine,7,0,11,0,0,2,3,14,13,1,2382,0021700287,ChicagoBulls,True,MiamiHeat
Lauri Markkanen,1,1,10,0,0,0,1,11,10,0,1892,0021700287,ChicagoBulls,True,MiamiHeat
Robin Lopez,3,0,4,0,0,3,0,10,7,1,1671,0021700287,ChicagoBulls,True,MiamiHeat
Justin Holiday,1,1,3,2,2,0,4,15,3,1,2195,0021700287,ChicagoBulls,True,MiamiHeat
Kris Dunn,3,0,4,2,2,0,2,2,4,3,1413,0021700287,ChicagoBulls,True,MiamiHeat
Antonio Blakeney,1,0,2,2,1,0,0,3,2,1,846,0021700287,ChicagoBulls,True,MiamiHeat
Jerian Grant,3,0,0,6,5,1,4,24,1,2,1803,0021700287,ChicagoBulls,True,MiamiHeat
Bobby Portis,4,0,4,2,2,1,2,11,5,0,1431,0021700287,ChicagoBulls,True,MiamiHeat
Paul Zipser,2,0,2,2,1,0,2,3,2,1,765,0021700287,ChicagoBulls,True,MiamiHeat
Kay Felder,0,0,0,0,0,0,0,0,0,0,0,0021700287,ChicagoBulls,True,MiamiHeat
Cristiano Felicio,0,0,0,0,0,0,0,0,0,0,0,0021700287,ChicagoBulls,True,MiamiHeat
Quincy Pondexter,0,0,0,0,0,0,0,0,0,0,0,0021700287,ChicagoBulls,True,MiamiHeat
Ryan Arcidiacono,0,0,0,0,0,0,0,0,0,0,0,0021700287,ChicagoBulls,True,MiamiHeat
Zach LaVine,0,0,0,0,0,0,0,0,0,0,0,0021700287,ChicagoBulls,True,MiamiHeat
Nikola Mirotic,0,0,0,0,0,0,0,0,0,0,0,0021700287,ChicagoBulls,True,MiamiHeat
David Nwaba,0,0,0,0,0,0,0,0,0,0,0,0021700287,ChicagoBulls,True,MiamiHeat
Cameron Payne,0,0,0,0,0,0,0,0,0,0,0,0021700287,ChicagoBulls,True,MiamiHeat
Josh Richardson,1,1,2,0,0,0,1,0,2,1,1455,0021700287,MiamiHeat,False,ChicagoBulls
Justise Winslow,2,0,8,0,0,0,0,4,8,1,1187,0021700287,MiamiHeat,False,ChicagoBulls
Hassan Whiteside,0,0,8,2,1,1,1,11,9,1,1279,0021700287,MiamiHeat,False,ChicagoBulls
Dion Waiters,1,0,5,2,2,0,0,7,5,0,1561,0021700287,MiamiHeat,False,ChicagoBulls
Goran Dragic,3,0,2,7,6,0,3,24,2,0,2021,0021700287,MiamiHeat,False,ChicagoBulls
Tyler Johnson,2,2,5,2,2,0,4,10,5,2,1803,0021700287,MiamiHeat,False,ChicagoBulls
Wayne Ellington,2,0,2,4,4,0,1,19,2,1,1799,0021700287,MiamiHeat,False,ChicagoBulls
Kelly Olynyk,2,0,5,4,3,0,4,10,5,1,1601,0021700287,MiamiHeat,False,ChicagoBulls
James Johnson,6,2,7,2,1,0,0,15,7,2,1693,0021700287,MiamiHeat,False,ChicagoBulls
Bam Adebayo,0,0,0,0,0,0,0,0,0,0,0,0021700287,MiamiHeat,False,ChicagoBulls
Udonis Haslem,0,0,0,0,0,0,0,0,0,0,0,0021700287,MiamiHeat,False,ChicagoBulls
Jordan Mickey,0,0,0,0,0,0,0,0,0,0,0,0021700287,MiamiHeat,False,ChicagoBulls
Derrick Walton Jr.,0,0,0,0,0,0,0,0,0,0,0,0021700287,MiamiHeat,False,ChicagoBulls
AJ Hammons,0,0,0,0,0,0,0,0,0,0,0,0021700287,MiamiHeat,False,ChicagoBulls
Rodney McGruder,0,0,0,0,0,0,0,0,0,0,0,0021700287,MiamiHeat,False,ChicagoBulls
Okaro White,0,0,0,0,0,0,0,0,0,0,0,0021700287,MiamiHeat,False,ChicagoBulls
Matt Williams Jr.,0,0,0,0,0,0,0,0,0,0,0,0021700287,MiamiHeat,False,ChicagoBulls
Andrew Wiggins,4,1,2,4,1,3,1,21,5,1,2450,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Taj Gibson,3,0,7,0,0,7,0,16,14,1,2196,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Karl-Anthony Towns,2,1,7,6,6,5,2,32,12,0,2349,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Jimmy Butler,5,1,4,5,3,0,2,25,4,3,2186,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Tyus Jones,7,2,4,2,2,0,4,9,4,7,2321,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Gorgui Dieng,2,0,2,0,0,4,2,11,6,0,1215,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Jamal Crawford,0,0,1,0,0,0,1,0,1,0,694,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Aaron Brooks,0,0,0,0,0,0,1,5,0,0,559,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Shabazz Muhammad,1,0,2,0,0,0,1,0,2,0,430,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Cole Aldrich,0,0,0,0,0,0,0,0,0,0,0,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Anthony Brown,0,0,0,0,0,0,0,0,0,0,0,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Marcus Georges-Hunt,0,0,0,0,0,0,0,0,0,0,0,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Jeff Teague,0,0,0,0,0,0,0,0,0,0,0,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Nemanja Bjelica,0,0,0,0,0,0,0,0,0,0,0,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
Justin Patton,0,0,0,0,0,0,0,0,0,0,0,0021700288,MinnesotaTimberwolves,True,PhoenixSuns
TJ Warren,1,0,3,5,4,1,4,18,4,1,2270,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Greg Monroe,2,0,3,0,0,2,0,8,5,0,1013,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Tyson Chandler,0,0,6,3,2,1,1,12,7,0,1513,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Josh Jackson,3,0,3,0,0,2,5,5,5,1,1379,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Tyler Ulis,4,0,1,0,0,0,0,4,1,0,1203,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Dragan Bender,0,0,0,0,0,0,2,9,0,1,1288,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Troy Daniels,1,0,0,0,0,0,3,13,0,0,1872,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Mike James,7,0,4,4,3,1,0,26,5,0,1828,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Marquese Chriss,1,0,3,0,0,4,2,7,7,1,975,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Jared Dudley,6,1,3,0,0,0,3,6,3,2,1057,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Devin Booker,0,0,0,0,0,0,0,0,0,0,0,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Alex Len,0,0,0,0,0,0,0,0,0,0,0,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Alec Peters,0,0,0,0,0,0,0,0,0,0,0,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Derrick Jones Jr.,0,0,0,0,0,0,0,0,0,0,0,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Brandon Knight,0,0,0,0,0,0,0,0,0,0,0,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Davon Reed,0,0,0,0,0,0,0,0,0,0,0,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Alan Williams,0,0,0,0,0,0,0,0,0,0,0,0021700288,PhoenixSuns,False,MinnesotaTimberwolves
Chandler Parsons,1,0,5,0,0,1,1,12,6,1,732,0021700289,MemphisGrizzlies,True,BrooklynNets
JaMychal Green,2,0,3,0,0,4,5,11,7,0,1910,0021700289,MemphisGrizzlies,True,BrooklynNets
Marc Gasol,1,1,4,6,6,1,3,18,5,1,1670,0021700289,MemphisGrizzlies,True,BrooklynNets
Dillon Brooks,0,0,0,0,0,1,1,2,1,2,1409,0021700289,MemphisGrizzlies,True,BrooklynNets
Mario Chalmers,2,0,0,0,0,1,0,3,1,2,1157,0021700289,MemphisGrizzlies,True,BrooklynNets
Tyreke Evans,3,0,4,8,6,2,3,18,6,0,1895,0021700289,MemphisGrizzlies,True,BrooklynNets
Ben McLemore,3,0,1,2,2,1,2,8,2,1,1531,0021700289,MemphisGrizzlies,True,BrooklynNets
Jarell Martin,0,1,2,0,0,0,3,3,2,0,634,0021700289,MemphisGrizzlies,True,BrooklynNets
Andrew Harrison,1,0,0,2,2,0,3,7,0,0,1177,0021700289,MemphisGrizzlies,True,BrooklynNets
Deyonta Davis,1,1,4,0,0,0,3,4,4,1,1210,0021700289,MemphisGrizzlies,True,BrooklynNets
James Ennis III,1,0,1,0,0,0,0,2,1,0,1072,0021700289,MemphisGrizzlies,True,BrooklynNets
Vincent Hunter,0,0,0,0,0,0,0,0,0,0,0,0021700289,MemphisGrizzlies,True,BrooklynNets
Ivan Rabb,0,0,0,0,0,0,0,0,0,0,0,0021700289,MemphisGrizzlies,True,BrooklynNets
Mike Conley,0,0,0,0,0,0,0,0,0,0,0,0021700289,MemphisGrizzlies,True,BrooklynNets
Wayne Selden,0,0,0,0,0,0,0,0,0,0,0,0021700289,MemphisGrizzlies,True,BrooklynNets
Kobi Simmons,0,0,0,0,0,0,0,0,0,0,0,0021700289,MemphisGrizzlies,True,BrooklynNets
Brandan Wright,0,0,0,0,0,0,0,0,0,0,0,0021700289,MemphisGrizzlies,True,BrooklynNets
DeMarre Carroll,2,1,5,6,6,1,2,24,6,2,2107,0021700289,BrooklynNets,False,MemphisGrizzlies
Rondae Hollis-Jefferson,1,0,0,3,2,0,1,6,0,0,568,0021700289,BrooklynNets,False,MemphisGrizzlies
Tyler Zeller,0,0,2,0,0,3,4,7,5,0,1219,0021700289,BrooklynNets,False,MemphisGrizzlies
Joe Harris,1,1,5,2,1,1,0,13,6,0,2225,0021700289,BrooklynNets,False,MemphisGrizzlies
Spencer Dinwiddie,7,2,2,6,4,0,5,9,2,0,1975,0021700289,BrooklynNets,False,MemphisGrizzlies
Jarrett Allen,0,0,1,2,2,2,1,2,3,0,675,0021700289,BrooklynNets,False,MemphisGrizzlies
Trevor Booker,4,1,8,4,4,3,5,16,11,1,1847,0021700289,BrooklynNets,False,MemphisGrizzlies
Caris LeVert,3,1,1,0,0,0,0,9,1,4,1748,0021700289,BrooklynNets,False,MemphisGrizzlies
Sean Kilpatrick,0,0,5,0,0,0,2,8,5,0,1244,0021700289,BrooklynNets,False,MemphisGrizzlies
Timofey Mozgov,1,1,2,0,0,2,2,4,4,0,790,0021700289,BrooklynNets,False,MemphisGrizzlies
Quincy Acy,0,0,0,0,0,0,0,0,0,0,0,0021700289,BrooklynNets,False,MemphisGrizzlies
Allen Crabbe,0,0,0,0,0,0,0,0,0,0,0,0021700289,BrooklynNets,False,MemphisGrizzlies
Jeremy Lin,0,0,0,0,0,0,0,0,0,0,0,0021700289,BrooklynNets,False,MemphisGrizzlies
Yakuba Ouattara,0,0,0,0,0,0,0,0,0,0,0,0021700289,BrooklynNets,False,MemphisGrizzlies
D'Angelo Russell,0,0,0,0,0,0,0,0,0,0,0,0021700289,BrooklynNets,False,MemphisGrizzlies
